id,publication_year,B,C,D,E,F,G,H,num_applications,num_patent_citations,num_nonpatent_citations,num_claims,num_similar_doc,num_authors,payment_times
US6770698B1,2004,0,0,0,0,0,1,0,4,8,3,9,8,5,1
US6787365B2,2004,0,0,0,0,0,0,0,2,6,9,28,7,2,1
US6773719B2,2004,0,0,0,0,0,0,0,5,50,139,12,2,3,1
US6786637B2,2004,0,0,0,0,0,1,0,4,20,3,15,11,2,1
US6794407B2,2004,0,0,0,0,0,0,0,3,6,8,18,4,2,3
US6766114B2,2004,0,0,0,0,0,0,1,9,7,3,25,4,3,3
US6766813B1,2004,0,0,0,0,0,0,1,6,41,1,23,11,4,3
US6795794B2,2004,0,0,0,0,0,1,0,2,13,7,40,1,3,2
US6765656B2,2004,0,0,0,0,0,1,0,10,6,0,14,14,1,3
US6797704B2,2004,0,0,0,0,0,0,0,9,4,5,32,4,4,1
US6784796B2,2004,0,0,0,0,0,1,0,3,30,0,21,13,2,1
US6763133B1,2004,0,0,0,0,0,1,0,3,11,0,6,13,3,1
US6771293B1,2004,0,0,0,0,0,1,0,2,6,3,38,0,3,3
US6782596B2,2004,1,0,0,0,0,0,0,7,25,0,26,5,1,3
US6787723B2,2004,1,0,0,0,0,0,0,1,5,0,28,2,3,1
US6790629B2,2004,0,1,0,0,0,0,0,3,18,48,15,11,3,3
US6782109B2,2004,0,0,0,0,0,1,0,1,8,4,29,1,5,2
US6795023B2,2004,0,0,0,0,0,0,1,4,4,5,20,14,1,2
US6792172B1,2004,0,0,0,0,0,1,0,1,10,22,17,11,4,2
US6796164B2,2004,0,0,0,0,0,1,0,3,5,0,35,18,2,3
US6774013B2,2004,0,0,0,0,0,0,1,13,4,5,13,4,3,3
US6787910B2,2004,0,0,0,0,0,0,1,6,5,2,7,15,2,3
US6780845B2,2004,0,1,0,0,0,0,0,5,21,57,10,20,3,1
US6798754B1,2004,0,0,0,0,0,0,1,2,11,7,20,14,1,2
US6797405B1,2004,1,0,0,0,0,0,0,18,4,0,32,1,2,3
US6777364B2,2004,1,0,0,0,0,0,0,16,8,4,4,6,4,3
US6787309B2,2004,0,1,0,0,0,0,0,6,2,115,17,4,2,3
US6774128B2,2004,0,0,0,0,0,0,0,8,8,3,7,3,3,0
US6762209B1,2004,0,1,0,0,0,0,0,2,8,3,16,18,2,1
US6790518B2,2004,0,0,1,0,0,0,0,8,43,15,31,7,3,3
US6790673B1,2004,1,0,0,0,0,0,0,6,1,89,30,0,1,3
US6797702B1,2004,0,1,0,0,0,0,0,16,41,279,82,2,6,1
US6768042B2,2004,0,1,0,0,0,0,0,3,1,26,16,7,3,2
US6762310B2,2004,0,1,0,0,0,0,0,3,1,7,5,10,3,1
US6761957B1,2004,0,0,0,0,0,0,0,37,49,2,20,15,3,2
US6783273B1,2004,0,0,0,0,0,1,0,2,14,0,9,3,2,3
US6765050B2,2004,0,1,0,0,0,0,0,1,4,0,10,4,2,3
US6791743B2,2004,0,0,0,0,0,1,0,2,13,5,11,0,2,1
US6770216B2,2004,0,1,0,0,0,0,0,4,11,2,4,6,3,0
US6786948B1,2004,0,1,0,0,0,0,0,4,9,27,11,1,3,3
US6766767B2,2004,0,0,0,0,0,0,0,1,5,20,33,1,2,3
US6790863B2,2004,0,1,0,0,0,0,0,2,3,16,4,3,3,3
US6759685B2,2004,0,0,0,0,0,0,1,3,4,0,15,6,5,3
US6781018B2,2004,1,0,0,0,0,0,0,5,8,19,62,5,2,3
US6762036B2,2004,0,0,0,0,0,1,0,5,8,0,9,2,3,3
US6778685B1,2004,0,0,0,0,0,1,0,1,8,0,5,8,3,3
US6764820B2,2004,0,0,0,0,0,0,0,8,20,114,19,0,4,2
US6762233B2,2004,1,0,0,0,0,0,0,4,25,6,27,6,1,1
US6792513B2,2004,0,0,0,0,0,1,0,2,29,0,24,12,3,3
US6765030B2,2004,0,1,0,0,0,0,0,8,13,17,62,6,2,2
US6771997B2,2004,0,0,0,0,0,1,0,1,3,5,14,16,1,3
US6790457B1,2004,0,0,0,0,0,0,0,4,1,23,22,15,4,0
US6797808B1,2004,0,1,0,0,0,0,0,6,13,46,5,12,5,3
US6783979B2,2004,0,0,0,0,0,1,0,6,4,17,7,0,4,3
US6780592B2,2004,0,1,0,0,0,0,0,7,14,23,16,11,1,3
US6787519B2,2004,0,1,0,0,0,0,0,4,3,15,16,4,2,2
US6787322B2,2004,0,1,0,0,0,0,0,2,3,15,1,8,2,2
US6778220B2,2004,0,0,0,0,0,0,1,2,3,0,20,8,1,2
US6762182B1,2004,0,0,0,0,0,0,0,4,38,126,16,5,2,2
US6822244B2,2004,0,0,0,0,0,0,0,7,11,1,78,2,4,3
US6768342B2,2004,0,0,0,0,0,1,0,1,4,0,29,17,2,3
US6766509B1,2004,0,0,0,0,0,1,0,1,1,44,40,2,3,2
US6764304B2,2004,0,0,0,0,1,0,0,13,7,19,40,17,1,3
US6784694B2,2004,0,0,0,0,0,0,1,1,3,11,37,21,2,2
US6778847B2,2004,0,0,0,0,0,1,0,2,7,7,20,18,2,0
US6780580B2,2004,0,0,0,0,0,1,0,1,3,10,14,0,3,3
USPP15103P3,2004,0,0,0,0,0,0,0,1,0,0,1,9,1,0
US6781122B2,2004,0,0,0,0,0,0,1,2,5,0,20,10,3,0
US6772630B2,2004,0,0,0,0,0,1,0,3,0,3,9,6,1,2
US6797409B2,2004,1,0,0,0,0,0,0,13,15,9,6,19,3,2
US6768122B2,2004,0,0,0,0,0,1,0,8,7,0,16,3,3,3
US6787304B1,2004,0,0,0,0,1,0,0,4,23,60,35,3,3,2
US6788983B2,2004,0,0,0,0,0,0,1,2,2,0,4,6,1,3
US6787590B2,2004,0,1,0,0,0,0,0,1,4,10,19,9,3,1
US6766699B2,2004,0,0,0,0,0,1,0,2,26,8,8,3,2,3
US6770453B1,2004,0,1,0,0,0,0,0,7,10,25,49,1,4,0
US6759058B1,2004,0,0,0,0,0,0,0,4,11,11,10,22,1,3
US6772692B2,2004,0,0,0,0,1,0,0,2,61,1,36,24,3,3
US6797773B1,2004,1,0,0,0,0,0,0,4,2,5,18,8,4,3
US6794413B1,2004,0,1,0,0,0,0,0,2,0,6,35,18,2,3
US6794523B2,2004,0,1,0,0,0,0,0,16,55,15,11,23,7,1
US6759485B2,2004,0,1,0,0,0,0,0,10,28,5,17,15,3,3
US6777177B1,2004,0,1,0,0,0,0,0,3,6,14,13,0,3,2
US6770626B2,2004,0,1,0,0,0,0,0,2,33,26,2,2,1,1
US6768566B2,2004,0,0,0,0,0,1,0,3,49,10,78,17,1,0
US6765091B1,2004,0,0,0,0,0,0,0,4,2,0,7,10,2,3
US6762304B2,2004,0,1,0,0,0,0,0,24,12,27,80,6,1,3
US6783759B2,2004,0,1,0,0,0,0,0,10,5,55,6,16,1,3
US6765019B1,2004,0,0,0,0,0,0,0,2,34,29,44,8,5,2
US6797464B2,2004,0,1,0,0,0,0,0,1,4,19,24,1,2,2
US6775053B2,2004,0,0,0,0,0,1,0,2,10,5,20,5,2,1
US6764838B2,2004,0,0,0,0,0,0,0,2,13,16,13,0,2,3
US6791326B2,2004,1,0,0,0,0,0,0,3,14,0,20,5,3,1
USPP15146P3,2004,0,0,0,0,0,0,0,1,0,0,1,9,1,0
US6785743B1,2004,0,0,0,0,0,1,0,5,22,4,27,11,3,0
US6773893B1,2004,0,1,0,0,0,0,0,2,0,40,24,2,1,2
US6793822B2,2004,0,1,0,0,0,0,0,4,9,3,15,3,5,3
US6794150B2,2004,0,1,0,0,0,0,0,8,9,36,7,9,2,2
US6773706B2,2004,0,1,0,0,0,0,0,5,1,101,10,3,4,3
US6778236B1,2004,0,0,0,0,0,1,0,4,17,22,17,14,7,0
US6777235B1,2004,0,1,0,0,0,0,0,12,13,57,13,0,3,1
US6768620B2,2004,0,0,0,0,0,0,1,1,6,1,3,2,2,3
US6773949B2,2004,0,0,0,0,0,0,1,9,10,27,14,9,3,2
US6787229B1,2004,1,0,0,0,0,0,0,4,16,0,14,11,1,2
US6764187B2,2004,0,0,0,0,0,1,0,4,8,6,44,8,2,2
US6782470B1,2004,0,0,0,0,0,1,0,4,1,6,21,13,5,3
US6787861B2,2004,0,0,0,0,0,0,1,6,11,24,17,2,2,1
US6764851B2,2004,0,1,0,0,0,0,0,8,9,59,16,5,11,2
US6759141B2,2004,1,0,0,0,0,0,0,8,12,0,25,7,1,2
US6797598B2,2004,0,0,0,0,0,0,1,4,7,3,16,17,5,2
US6794361B1,2004,0,1,0,0,0,0,0,3,11,27,5,8,3,2
US6788064B2,2004,0,0,0,0,0,1,0,2,8,0,20,10,2,1
US6795575B1,2004,0,0,0,0,0,0,1,15,22,2,15,13,2,1
US6798821B2,2004,0,0,0,0,0,0,1,7,11,0,5,18,2,3
US6775415B1,2004,0,0,0,0,0,0,1,2,5,3,18,10,2,3
US6768851B2,2004,0,0,0,0,0,1,0,6,3,0,11,1,2,3
US6798380B2,2004,0,0,0,0,0,1,0,4,1,14,10,6,3,0
US6759312B2,2004,0,0,0,0,0,0,1,6,12,0,12,5,2,2
US6791558B2,2004,0,0,0,0,0,1,0,1,2,0,17,12,5,3
US6766613B2,2004,0,1,0,0,0,0,0,4,0,26,16,9,3,2
US6780323B2,2004,1,0,0,0,0,0,0,27,20,0,33,5,1,3
US6780379B1,2004,0,0,0,0,0,1,0,4,5,4,19,0,4,1
US6759385B1,2004,0,0,0,0,0,0,0,4,26,43,17,3,1,1
US6785614B1,2004,0,1,0,0,0,0,0,2,2,14,24,1,3,3
US6761679B2,2004,0,0,0,0,0,0,0,2,10,4,24,6,2,1
US6782701B2,2004,0,0,0,0,1,0,0,7,18,0,40,25,2,3
US6759571B1,2004,0,1,0,0,0,0,0,1,12,50,28,1,1,3
US6767324B2,2004,0,0,0,0,0,0,0,3,5,0,35,13,2,3
US6768871B2,2004,0,0,0,0,0,0,1,7,36,27,29,4,3,3
US6759432B2,2004,0,1,0,0,0,0,0,10,12,33,11,5,2,3
US6774014B1,2004,1,0,0,0,0,0,0,6,2,0,20,9,2,3
US6774193B2,2004,0,1,0,0,0,0,0,3,28,11,65,20,3,1
US6772073B2,2004,0,0,0,0,0,1,0,4,7,65,4,0,2,1
US6784114B1,2004,0,0,0,0,0,0,1,9,3,20,51,8,2,2
US6783971B2,2004,0,1,0,0,0,0,0,5,3,158,118,13,2,1
US6770652B2,2004,0,1,0,0,0,0,0,2,8,13,15,3,1,3
US6783849B2,2004,1,0,0,0,0,0,0,12,36,41,46,0,1,2
US6790621B2,2004,0,1,0,0,0,0,0,11,7,38,11,17,2,3
US6762083B2,2004,0,0,0,0,0,0,1,3,3,0,9,4,3,1
US6793924B2,2004,0,1,0,0,0,0,0,14,13,87,6,9,3,2
US6774560B1,2004,1,0,0,0,0,0,0,14,18,7,23,3,2,1
US6774219B2,2004,0,1,0,0,0,0,0,3,10,97,37,4,3,3
US6817120B2,2004,0,0,0,1,0,0,0,1,8,0,9,24,2,1
US6777565B2,2004,0,1,0,0,0,0,0,4,13,40,16,13,1,3
US6770903B2,2004,0,0,0,0,0,0,1,3,3,9,21,1,4,3
US6798938B1,2004,0,0,0,0,0,1,0,17,7,0,6,12,1,0
US6770448B2,2004,0,0,0,0,0,1,0,5,11,47,14,1,2,0
US6760509B2,2004,0,0,0,0,0,0,1,3,97,46,221,10,1,3
US6790833B2,2004,0,1,0,0,0,0,0,2,0,6,8,3,1,1
USPP15219P3,2004,0,0,0,0,0,0,0,1,1,0,1,10,2,0
US6761773B1,2004,1,0,0,0,0,0,0,3,10,1,20,16,4,1
US6764368B2,2004,0,0,0,0,0,0,1,2,14,0,7,18,2,2
US6792867B1,2004,0,1,0,0,0,0,0,2,13,0,8,5,2,1
US6787528B2,2004,0,1,0,0,0,0,0,3,21,28,57,21,1,1
US6770131B2,2004,0,0,0,0,0,0,1,7,6,37,22,3,2,1
US6758957B1,2004,1,0,0,0,0,0,0,6,9,0,7,2,2,2
US6763285B2,2004,0,0,0,0,1,0,0,2,2,0,26,11,2,3
US6789291B2,2004,0,0,0,1,0,0,0,2,21,0,63,19,3,2
US6768548B2,2004,0,0,0,0,0,1,0,1,4,0,39,4,2,0
US6787571B2,2004,0,1,0,0,0,0,0,1,4,12,5,20,2,2
US6768336B2,2004,0,0,0,0,0,0,1,2,7,11,15,4,2,3
US6759402B2,2004,0,1,0,0,0,0,0,5,12,22,30,13,4,1
US6787798B1,2004,0,0,0,0,0,1,0,17,12,11,34,8,8,2
US6771370B2,2004,0,0,0,0,0,1,0,8,5,42,32,7,3,3
US6774144B1,2004,0,0,0,0,0,0,0,6,10,17,25,12,5,2
US6797490B2,2004,0,1,0,0,0,0,0,2,10,5,7,16,3,0
US6766073B1,2004,0,0,0,0,0,1,0,2,19,4,16,18,1,0
US6788300B2,2004,0,0,0,0,0,1,0,2,2,2,18,3,2,3
US6795397B2,2004,0,0,0,0,0,0,1,8,4,15,6,0,2,3
US6797495B2,2004,0,1,0,0,0,0,0,7,8,53,1,9,1,1
US6782169B2,2004,1,0,0,0,0,0,0,6,9,35,25,4,4,0
US6768007B2,2004,0,1,0,0,0,0,0,4,5,23,23,15,4,1
US6797272B1,2004,0,1,0,0,0,0,0,14,20,25,5,11,3,1
US6790441B1,2004,0,1,0,0,0,0,0,4,16,105,25,0,4,2
US6762827B2,2004,0,0,0,0,0,1,0,8,11,0,27,17,2,3
US6794522B2,2004,0,1,0,0,0,0,0,6,7,10,12,0,2,1
US6787527B1,2004,0,0,0,0,0,0,0,1,6,5,4,5,2,1
US6777587B1,2004,0,1,0,0,0,0,0,2,1,12,8,10,1,0
US6792175B2,2004,0,0,0,0,0,1,0,5,16,2,26,8,3,3
US6778914B1,2004,0,0,0,0,0,1,0,6,10,0,15,0,3,0
US6780603B1,2004,0,1,0,0,0,0,0,6,1,14,8,3,4,0
US6780418B1,2004,0,1,0,0,0,0,0,4,0,3,10,12,5,1
US6790186B1,2004,0,0,0,0,0,0,0,8,11,0,15,7,3,2
USPP15136P2,2004,0,0,0,0,0,0,0,1,0,0,1,12,1,0
US6785214B2,2004,1,0,0,0,0,0,0,6,7,6,20,2,2,2
US6767564B2,2004,0,0,0,0,0,0,0,4,10,85,12,1,2,3
US6787321B1,2004,0,1,0,0,0,0,0,4,13,44,20,0,3,3
US6784082B2,2004,1,0,0,0,0,0,0,5,33,17,25,1,2,2
US6793790B1,2004,0,0,0,0,0,1,0,1,17,8,31,15,6,1
US6797521B2,2004,0,0,0,0,0,0,0,25,15,7,28,0,5,3
US6779589B2,2004,0,1,0,0,0,0,0,3,19,0,11,22,2,2
US6767515B2,2004,0,0,0,0,0,1,0,6,3,7,7,5,1,2
US6797265B2,2004,0,1,0,0,0,0,0,9,41,134,75,12,4,3
US6780622B2,2004,0,1,0,0,0,0,0,7,3,19,8,5,2,1
US6762023B1,2004,0,1,0,0,0,0,0,2,4,7,2,2,1,2
US6781426B2,2004,0,0,0,0,0,0,1,2,4,0,15,2,1,1
US6762165B2,2004,0,1,0,0,0,0,0,2,9,13,18,17,7,3
US6764673B2,2004,0,1,0,0,0,0,0,3,1,6,23,3,6,2
US6780837B1,2004,0,1,0,0,0,0,0,9,7,31,24,0,3,2
US6794492B2,2004,0,1,0,0,0,0,0,7,4,7,25,4,2,2
US6762293B2,2004,0,1,0,0,0,0,0,2,7,9,6,7,3,0
US6794903B2,2004,0,0,0,0,0,1,0,2,1,2,4,20,2,2
US6759195B1,2004,0,1,0,0,0,0,0,1,10,30,32,2,2,1
US6764608B2,2004,1,0,0,0,0,0,0,5,5,1,13,8,2,2
US6782020B2,2004,1,0,0,0,0,0,0,9,5,23,26,14,4,1
US6771844B2,2004,0,0,0,0,0,1,0,5,5,0,10,12,2,1
US6780583B1,2004,0,1,0,0,0,0,0,5,3,56,16,6,4,2
US6780621B2,2004,0,1,0,0,0,0,0,4,4,17,15,7,6,3
US6781029B2,2004,0,0,0,0,0,1,0,19,22,88,11,0,3,2
US6772069B1,2004,0,0,0,0,0,1,0,3,0,17,23,0,5,3
US6764833B1,2004,0,1,0,0,0,0,0,2,2,58,20,3,2,1
US6794167B2,2004,0,1,0,0,0,0,0,2,11,26,15,3,4,0
US6787343B2,2004,0,1,0,0,0,0,0,3,1,9,14,0,3,1
US6761894B1,2004,0,1,0,0,0,0,0,2,51,170,7,3,1,3
US6768016B2,2004,0,1,0,0,0,0,0,8,11,43,19,4,3,3
US6797721B2,2004,0,0,0,0,0,0,0,3,2,18,11,17,6,0
US6780642B2,2004,0,1,0,0,0,0,0,2,0,7,16,7,1,1
US6766078B1,2004,0,0,0,0,0,1,0,10,13,3,20,14,1,2
US6788071B2,2004,0,0,0,0,0,1,0,1,4,4,16,11,4,1
US6784342B1,2004,0,1,0,0,0,0,0,2,9,34,10,8,2,3
US6787530B1,2004,0,0,0,0,0,0,0,4,33,77,29,1,2,1
US6784346B1,2004,0,1,0,0,0,0,0,11,9,10,32,4,5,2
US6787434B1,2004,0,0,0,0,0,0,1,1,10,0,8,18,3,3
US6766280B2,2004,0,0,0,0,0,1,0,1,29,6,18,3,2,2
US6762285B2,2004,0,1,0,0,0,0,0,2,2,6,4,3,3,3
US6767545B2,2004,0,0,0,0,0,0,0,3,8,41,1,14,6,0
US6773918B2,2004,0,1,0,0,0,0,0,1,1,14,3,1,3,1
US6787340B2,2004,0,1,0,0,0,0,0,2,4,25,16,6,1,3
US6774274B2,2004,0,1,0,0,0,0,0,10,4,2,15,0,3,1
US6777857B1,2004,0,0,0,0,0,1,0,1,28,23,10,16,1,2
US6806709B2,2004,0,0,0,0,0,1,0,3,3,4,12,11,3,3
US6771367B2,2004,0,0,0,0,0,1,0,1,10,3,4,17,3,2
US6770230B2,2004,1,0,0,0,0,0,0,44,2,0,8,21,5,0
US6783368B2,2004,0,0,0,0,0,1,0,2,7,0,11,3,2,1
US6792811B2,2004,0,0,0,0,0,1,0,2,26,0,19,12,2,1
US6806491B2,2004,0,0,0,0,0,0,1,12,0,6,15,4,5,3
US6762131B2,2004,0,0,0,0,0,0,1,7,7,19,22,11,4,2
US6781011B2,2004,0,1,0,0,0,0,0,4,5,10,7,20,2,2
US6765028B2,2004,1,0,0,0,0,0,0,11,3,0,9,16,4,1
US6783932B2,2004,0,1,0,0,0,0,0,1,4,8,32,1,2,1
US6790829B1,2004,0,1,0,0,0,0,0,2,9,13,6,7,3,3
US6797816B2,2004,0,1,0,0,0,0,0,1,0,6,2,0,2,3
US6783944B2,2004,0,1,0,0,0,0,0,4,6,20,15,9,1,3
US6759568B2,2004,0,1,0,0,0,0,0,10,4,5,28,1,1,1
US6783973B1,2004,0,1,0,0,0,0,0,2,11,48,7,6,2,1
US6780320B2,2004,0,0,0,0,1,0,0,6,20,5,42,2,2,2
US6780414B2,2004,0,0,0,0,0,0,0,4,5,30,5,1,4,2
US6768131B2,2004,1,0,0,0,0,0,0,3,1,12,59,2,1,1
US6767898B2,2004,0,0,0,0,0,0,0,1,3,59,7,9,2,3
US6777200B2,2004,0,1,0,0,0,0,0,8,34,77,67,0,6,2
US6763901B1,2004,0,0,0,1,0,0,0,4,9,0,20,15,2,1
US6800266B2,2004,0,1,0,0,0,0,0,1,15,17,52,1,3,2
US6783972B1,2004,0,1,0,0,0,0,0,4,16,18,8,6,5,3
US6770773B2,2004,1,0,0,0,0,0,0,37,18,39,107,6,3,2
US6790634B2,2004,0,0,0,0,0,1,0,3,3,5,22,0,2,0
US6777688B2,2004,0,0,0,0,0,0,1,3,7,0,11,16,3,2
US6762031B2,2004,0,1,0,0,0,0,0,10,19,8,3,7,2,0
US6797478B1,2004,0,1,0,0,0,0,0,1,6,1,9,2,2,3
US6759569B1,2004,0,1,0,0,0,0,0,6,12,107,6,1,3,1
US6773376B2,2004,0,0,0,0,0,0,0,2,17,2,13,20,1,3
US6767712B2,2004,0,0,0,0,0,1,0,12,2,42,1,4,2,0
US6780641B2,2004,0,1,0,0,0,0,0,4,1,4,10,1,1,0
US6788713B1,2004,0,0,0,0,0,0,1,4,8,0,19,10,2,2
US6790448B2,2004,0,1,0,0,0,0,0,7,15,1,2,8,2,3
US6767472B2,2004,0,1,0,0,0,0,0,4,34,11,20,5,1,1
US6797533B2,2004,0,0,0,0,0,0,1,10,24,30,14,19,5,0
US6783401B2,2004,0,0,0,0,0,0,1,7,8,0,2,24,2,1
US6780397B2,2004,0,0,0,0,0,0,0,4,16,20,3,14,3,2
US6770273B1,2004,0,0,0,0,0,0,0,2,2,17,11,15,3,2
US6773917B1,2004,0,1,0,0,0,0,0,6,4,26,20,11,5,2
US6794862B2,2004,0,0,0,0,0,1,0,3,10,5,10,16,1,3
US6767705B2,2004,0,1,0,0,0,0,0,4,14,85,4,0,3,2
US6788843B2,2004,0,0,0,0,0,1,0,10,7,0,49,15,4,2
US6759530B2,2004,0,1,0,0,0,0,0,4,2,54,28,13,2,3
US6792166B1,2004,0,0,0,0,0,1,0,6,6,7,12,11,5,0
US6764565B2,2004,0,1,0,0,0,0,0,5,7,0,16,18,2,2
USPP15185P3,2004,0,0,0,0,0,0,0,1,0,0,1,8,1,0
US6793951B2,2004,0,1,0,0,0,0,0,1,20,2,14,14,3,2
US6790943B1,2004,0,0,0,0,0,0,0,5,45,6,30,18,5,1
US6794384B1,2004,0,0,0,0,0,0,0,3,20,46,13,11,3,2
US6759044B1,2004,0,1,0,0,0,0,0,3,1,1,2,14,2,1
US6784302B2,2004,0,1,0,0,0,0,0,2,0,10,16,7,3,0
US6780755B2,2004,0,0,0,0,0,0,1,1,6,6,17,18,1,3
US6763727B2,2004,0,0,0,0,0,1,0,2,6,3,16,1,5,1
US6787141B1,2004,0,1,0,0,0,0,0,4,2,7,3,10,3,0
US6759205B2,2004,0,1,0,0,0,0,0,13,7,3,8,7,1,1
US6774225B2,2004,0,1,0,0,0,0,0,11,3,11,12,8,1,2
US6791387B1,2004,0,0,0,0,0,0,1,2,1,0,5,10,3,3
US6780892B1,2004,0,1,0,0,0,0,0,2,5,12,21,10,1,1
USPP15159P3,2004,0,0,0,0,0,0,0,1,0,0,1,11,2,0
US6770800B2,2004,0,1,0,0,0,0,0,4,7,35,5,4,7,3
US6789084B2,2004,0,0,0,0,0,1,0,3,5,2,21,1,2,1
US6794125B1,2004,0,0,0,0,0,1,0,1,1,24,6,2,1,1
US6771339B2,2004,0,0,0,0,0,1,0,5,42,19,5,18,2,1
US6770473B1,2004,0,1,0,0,0,0,0,5,2,15,17,8,3,1
US6786336B2,2004,1,0,0,0,0,0,0,20,12,4,15,2,2,2
US6759037B1,2004,0,1,0,0,0,0,0,7,0,41,23,5,2,1
US6794320B1,2004,0,1,0,0,0,0,0,19,12,26,16,20,2,1
US6759529B1,2004,0,1,0,0,0,0,0,2,0,5,12,8,2,0
US6787642B2,2004,0,1,0,0,0,0,0,2,1,6,8,6,2,0
US6769373B1,2004,1,0,0,0,0,0,0,6,19,0,27,16,1,2
US6797699B1,2004,0,1,0,0,0,0,0,3,7,6,13,18,4,1
US6767536B1,2004,0,1,0,0,0,0,0,1,2,15,8,3,5,2
US6761999B2,2004,1,0,0,0,0,0,0,8,6,11,8,1,4,1
US6787671B2,2004,0,1,0,0,0,0,0,22,3,46,27,3,3,3
US6794309B2,2004,0,0,0,0,0,0,1,8,3,1,9,9,3,3
US6773892B1,2004,0,0,0,0,0,1,0,7,1,2,5,0,1,2
US6762309B2,2004,0,1,0,0,0,0,0,14,60,14,3,24,2,1
US6777590B2,2004,0,1,0,0,0,0,0,7,4,5,17,4,6,2
US6794126B2,2004,0,1,0,0,0,0,0,2,4,24,6,0,1,1
US6774105B1,2004,0,0,0,0,0,0,0,12,158,152,28,7,2,1
USPP15038P3,2004,0,0,0,0,0,0,0,1,0,0,1,9,5,0
US6765534B2,2004,0,0,0,0,0,0,1,4,2,0,5,11,6,1
US6767465B1,2004,1,0,0,0,0,0,0,4,10,3,12,22,3,1
US6787330B1,2004,0,0,0,0,0,1,0,5,7,24,21,1,3,0
US6764652B2,2004,1,0,0,0,0,0,0,3,15,7,6,2,2,3
US6767889B1,2004,0,1,0,0,0,0,0,1,14,16,29,14,1,1
US6761671B1,2004,0,0,0,0,0,0,0,2,14,0,9,17,2,1
US6797466B1,2004,0,1,0,0,0,0,0,1,4,70,31,3,5,0
US6796194B1,2004,0,0,0,0,0,1,0,1,28,0,23,23,1,0
US6780986B1,2004,0,1,0,0,0,0,0,5,2,76,7,2,2,3
USPP15175P3,2004,0,0,0,0,0,0,0,1,10,0,1,2,1,0
US6762295B2,2004,0,1,0,0,0,0,0,6,7,28,11,3,5,1
US6790608B2,2004,0,0,0,0,0,1,0,1,9,13,20,4,4,3
US6777546B2,2004,0,1,0,0,0,0,0,8,46,14,20,4,2,3
US6764691B2,2004,0,0,0,0,0,0,0,11,11,35,2,1,4,3
US6767538B2,2004,0,1,0,0,0,0,0,7,3,20,4,12,3,3
US6791126B2,2004,0,0,0,0,0,0,1,2,7,0,16,21,2,0
US6787354B2,2004,0,1,0,0,0,0,0,15,1,3,2,12,3,1
US6788044B2,2004,0,0,0,0,0,1,0,2,2,0,2,21,1,0
US6759230B1,2004,0,1,0,0,0,0,0,10,6,6,8,1,3,0
US6760355B2,2004,1,0,0,0,0,0,0,8,13,1,30,19,2,3
US6794187B2,2004,0,1,0,0,0,0,0,4,3,6,34,5,4,2
US6774254B2,2004,0,1,0,0,0,0,0,1,2,0,151,17,3,0
US6774218B2,2004,0,1,0,0,0,0,0,3,5,66,17,8,4,0
US6777216B2,2004,0,1,0,0,0,0,0,1,0,54,3,0,2,2
US6790962B2,2004,0,0,0,0,0,0,0,3,6,23,23,16,2,2
US6770477B1,2004,0,1,0,0,0,0,0,3,2,22,13,14,2,3
US6794147B1,2004,0,0,0,0,0,1,0,2,2,12,11,0,6,1
US6773889B2,2004,0,0,0,0,0,0,0,8,30,49,22,4,3,1
US6791337B2,2004,0,0,0,0,0,0,1,1,7,0,7,16,1,1
US6783936B2,2004,0,1,0,0,0,0,0,6,4,6,16,8,3,2
US6767707B2,2004,0,1,0,0,0,0,0,3,6,59,13,6,4,2
US6758856B2,2004,0,0,0,0,0,0,0,1,6,0,12,15,1,0
US6798817B2,2004,1,0,0,0,0,0,0,13,32,36,43,14,3,2
US6790627B2,2004,0,0,0,0,0,1,0,10,3,71,10,0,2,3
US6790648B2,2004,0,0,0,0,0,1,0,2,2,83,5,7,2,2
US6797860B2,2004,0,1,0,0,0,0,0,4,1,11,13,6,3,2
US6777532B2,2004,0,1,0,0,0,0,0,6,13,0,10,15,2,2
US6790450B1,2004,0,0,0,0,0,0,0,8,2,39,6,0,3,1
US6780587B2,2004,0,1,0,0,0,0,0,2,1,6,10,1,5,3
US6784341B2,2004,0,1,0,0,0,0,0,2,2,13,14,3,2,2
US6767713B2,2004,0,1,0,0,0,0,0,4,1,16,4,5,3,3
US6768003B1,2004,0,1,0,0,0,0,0,2,1,6,17,10,2,1
US6783982B1,2004,0,1,0,0,0,0,0,1,7,17,2,12,2,3
US6792814B2,2004,0,0,0,0,0,1,0,2,7,1,26,14,2,1
US6780604B2,2004,0,1,0,0,0,0,0,3,1,29,10,15,2,0
US6787641B1,2004,0,1,0,0,0,0,0,3,4,48,13,0,2,1
US6797833B2,2004,0,1,0,0,0,0,0,13,43,12,4,24,3,1
US6783946B2,2004,0,1,0,0,0,0,0,5,22,37,16,20,1,3
US6783945B2,2004,0,1,0,0,0,0,0,2,9,15,1,6,2,2
US6827979B2,2004,1,0,0,0,0,0,0,23,40,85,192,0,3,3
US6787664B2,2004,0,1,0,0,0,0,0,1,0,15,14,4,3,0
US6797812B2,2004,0,1,0,0,0,0,0,3,7,91,5,2,2,3
US6790615B2,2004,0,1,0,0,0,0,0,2,3,68,45,4,1,2
US6797473B2,2004,0,1,0,0,0,0,0,2,4,43,4,13,2,0
